N,l_grad,trial,seed,FE,IE
1600,2,1,13807,1.046e-02,1.486e-03
1600,3,1,13807,1.046e-02,1.221e-03
1600,4,1,13807,1.046e-02,1.369e-03
1600,5,1,13807,1.046e-02,1.772e-03
1600,2,2,66053,9.276e-03,9.990e-04
1600,3,2,66053,9.276e-03,8.477e-04
1600,4,2,66053,9.276e-03,9.883e-04
