N,l_grad,trial,seed,FE,IE
1600,2,1,13807,6.206e-03,6.635e+00
1600,3,1,13807,6.206e-03,1.436e+01
1600,4,1,13807,6.206e-03,2.390e+00
1600,5,1,13807,6.206e-03,3.725e+00
1600,2,2,66053,7.478e-03,2.770e-01
1600,3,2,66053,7.478e-03,3.361e-01
1600,4,2,66053,7.478e-03,4.423e-01
1600,5,2,66053,7.478e-03,7.949e+00
1600,2,3,74963,6.775e-03,9.466e+00
